2019-04-25 20:56:44.722 UTC [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2019-04-25 20:57:36.404 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2ff5659e * null
2019-04-25 20:57:36.413 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.413 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.413 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.413 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.413 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@77afea7d * null
2019-04-25 20:57:36.420 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.420 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.420 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.420 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.420 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@532760d8 * null
2019-04-25 20:57:36.425 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.425 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.425 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.425 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.425 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@57fa26b7 * null
2019-04-25 20:57:36.426 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.426 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.427 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.427 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.427 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5f8ed237 * null
2019-04-25 20:57:36.428 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.428 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.428 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.428 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.428 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2f410acf * null
2019-04-25 20:57:36.428 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.428 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.428 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.428 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.428 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@68f7aae2 * null
2019-04-25 20:57:36.429 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.429 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.429 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.429 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.429 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4c3e4790 * null
2019-04-25 20:57:36.432 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.432 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.432 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.432 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.432 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@38cccef * null
2019-04-25 20:57:36.433 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.433 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.433 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.433 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.433 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@27ddd392 * null
2019-04-25 20:57:36.436 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.436 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.436 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.436 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.436 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@19e1023e * null
2019-04-25 20:57:36.442 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.442 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.442 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.442 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.442 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@7cef4e59 * null
2019-04-25 20:57:36.443 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.443 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.443 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.443 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.443 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2db0f6b2 * null
2019-04-25 20:57:36.444 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.444 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.444 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.444 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.444 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3a4afd8d * null
2019-04-25 20:57:36.455 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.455 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.455 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.455 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.455 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3339ad8e * null
2019-04-25 20:57:36.456 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.456 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.456 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.456 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.456 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@555590 * null
2019-04-25 20:57:36.457 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.457 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.457 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.457 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.457 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@16b4a017 * null
2019-04-25 20:57:36.457 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.457 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = NaN
2019-04-25 20:57:36.458 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=NaN
2019-04-25 20:57:36.458 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@8807e25 * null
2019-04-25 20:57:36.468 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.468 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.468 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.468 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.468 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2a3046da * null
2019-04-25 20:57:36.469 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.469 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.469 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.469 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.469 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@12f40c25 * null
2019-04-25 20:57:36.470 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.470 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.470 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.470 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.470 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3ada9e37 * null
2019-04-25 20:57:36.472 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.472 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.472 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.472 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.472 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2eafffde * null
2019-04-25 20:57:36.482 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.482 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.482 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.482 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.482 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6842775d * null
2019-04-25 20:57:36.484 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.484 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.484 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.484 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.484 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@1761e840 * null
2019-04-25 20:57:36.485 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.485 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.485 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.485 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.485 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6c629d6e * null
2019-04-25 20:57:36.498 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.498 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.498 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.498 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.498 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5ecddf8f * null
2019-04-25 20:57:36.505 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.505 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.505 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.505 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.505 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@29444d75 * null
2019-04-25 20:57:36.508 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.508 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.508 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.508 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.508 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2280cdac * null
2019-04-25 20:57:36.516 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.517 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.517 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.517 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.517 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@44e81672 * null
2019-04-25 20:57:36.518 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.518 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.518 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.518 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.518 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@60215eee * null
2019-04-25 20:57:36.519 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.519 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.519 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.519 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.519 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4ca8195f * null
2019-04-25 20:57:36.520 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.520 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.520 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.520 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.520 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@65e579dc * null
2019-04-25 20:57:36.523 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.523 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.523 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.523 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.523 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@490d6c15 * null
2019-04-25 20:57:36.528 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.528 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.528 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.528 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.528 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@449b2d27 * null
2019-04-25 20:57:36.541 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = NaN
2019-04-25 20:57:36.541 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = 0.0
2019-04-25 20:57:36.541 UTC [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2019-04-25 20:57:36.541 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=NaN,R=0.0
2019-04-25 20:57:36.541 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching null * java.awt.Polygon@77468bd9
2019-04-25 20:57:36.552 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.0
2019-04-25 20:57:36.552 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = NaN
2019-04-25 20:57:36.552 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.552 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.0,R=NaN
2019-04-25 20:57:36.552 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching null * java.awt.Polygon@7a7b0070
2019-04-25 20:57:36.558 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.0
2019-04-25 20:57:36.558 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = NaN
2019-04-25 20:57:36.558 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.558 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.0,R=NaN
2019-04-25 20:57:36.558 UTC [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching null * java.awt.Polygon@71bc1ae4
2019-04-25 20:57:36.563 UTC [main]  TRACE LineSegmentationEvaluator:186 - P = 0.0
2019-04-25 20:57:36.563 UTC [main]  TRACE LineSegmentationEvaluator:187 - R = NaN
2019-04-25 20:57:36.563 UTC [main]  DEBUG LineSegmentationEvaluator:192 - line considered as extra
2019-04-25 20:57:36.563 UTC [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.0,R=NaN
2019-04-25 20:57:36.564 UTC [main]  TRACE Results:68 - put(LineSegmentation.NbLinesTruth.int) = 76
